1309,滞 ,滯 ,,,タイ、とどこお-る,
1310,態 ,,,,タイ,
1311,戴 ,,,,タイ,
1312,大 ,,,,ダイ、タイ、おお、おお-きい、おお-いに,
1313,代 ,,,,ダイ、タイ、か-わる、か-える、よ、しろ,
1314,台 ,臺 ,,,ダイ、タイ,
1315,第 ,,,,ダイ,
1316,題 ,,,,ダイ,
1317,滝 ,瀧 ,,,たき,
1318,宅 ,,,,タク,
1319,択 ,擇 ,,,タク,
1320,沢 ,澤 ,,,タク、さわ,
1321,卓 ,,,,タク,
1322,拓 ,,,,タク,
1323,託 ,,,,タク,
1324,濯 ,,,,タク,
1325,諾 ,,,,ダク,
1326,濁 ,,,,ダク、にご-る、にご-す,
1327,但 ,,,,ただ-し,
1328,達 ,,,,タツ,
1329,脱 ,脫 ,,,ダツ、ぬ-ぐ、ぬ-げる,
1330,奪 ,,,,ダツ、うば-う,
1331,棚 ,,,,たな,
1332,誰 ,,,,だれ,
1333,丹 ,,,,タン,
1334,旦 ,,,,タン、ダン,
1335,担 ,擔 ,,,タン、かつ-ぐ、にな-う,
1336,単 ,單 ,,,タン,
1337,炭 ,,,,タン、すみ,
1338,胆 ,膽 ,,,タン,
1339,探 ,,,,タン、さぐ-る、さが-す,
1340,淡 ,,,,タン、あわ-い,
1341,短 ,,,,タン、みじか-い,
1342,嘆 ,嘆 [6] ,,,タン、なげ-く、なげ-かわしい,
1343,端 ,,,,タン、はし、は、はた,
1344,綻 ,,,,タン、ほころ-びる,
1345,誕 ,,,,タン,
1346,鍛 ,,,,タン、きた-える,
1347,団 ,團 ,,,ダン、（トン）,
1348,男 ,,,,ダン、ナン、おとこ,
1349,段 ,,,,ダン,
1350,断 ,斷 ,,,ダン、た-つ、ことわ-る,
1351,弾 ,彈 ,,,ダン、ひ-く、はず-む、たま,
1352,暖 ,,,,ダン、あたた-か、あたた-かい、あたた-まる、あたた-める,
1353,談 ,,,,ダン,
1354,壇 ,,,,ダン、（タン）,
1355,地 ,,,,チ、ジ,
1356,池 ,,,,チ、いけ,
1357,知 ,,,,チ、し-る,
1358,値 ,,,,チ、ね、あたい,
1359,恥 ,,,,チ、は-じる、はじ、は-じらう、は-ずかしい,
1360,致 ,,,,チ、いた-す,
1361,遅 ,遲 ,,,チ、おく-れる、おく-らす、おそ-い,
1362,痴 ,,,,チ,
1363,稚 ,,,,チ,
1364,置 ,,,,チ、お-く,
1365,緻 ,,,,チ,
1366,竹 ,,,,チク、たけ,
1367,畜 ,,,,チク,
1368,逐 ,,,,チク,
1369,蓄 ,,,,チク、たくわ-える,
1370,築 ,,,,チク、きず-く,
1371,秩 ,,,,チツ,
1372,窒 ,,,,チツ,
1373,茶 ,,,,チャ、サ,
1374,着 ,,,,チャク、（ジャク）、き-る、き-せる、つ-く、つ-ける,
1375,嫡 ,,,,チャク,
1376,中 ,,,,チュウ、（ジュウ）、なか,
1377,仲 ,,,,チュウ、なか,
1378,虫 ,蟲 ,,,チュウ、むし,
1379,沖 ,,,,チュウ、おき,
1380,宙 ,,,,チュウ,
1381,忠 ,,,,チュウ,
1382,抽 ,,,,チュウ,
1383,注 ,,,,チュウ、そそ-ぐ,
1384,昼 ,晝 ,,,チュウ、ひる,
1385,柱 ,,,,チュウ、はしら,
1386,衷 ,,,,チュウ,
1387,酎 ,,,,チュウ,
1388,鋳 ,鑄 ,,,チュウ、い-る,
1389,駐 ,,,,チュウ,
1390,著 ,著 [6] ,,,チョ、あらわ-す、いちじる-しい,
1391,貯 ,,,,チョ,
1392,丁 ,,,,チョウ、テイ,
1393,弔 ,,,,チョウ、とむら-う,
1394,庁 ,廳 ,,,チョウ,
1395,兆 ,,,,チョウ、きざ-す、きざ-し,
1396,町 ,,,,チョウ、まち,
1397,長 ,,,,チョウ、なが-い,
1398,挑 ,,,,チョウ、いど-む,
1399,帳 ,,,,チョウ,
1400,張 ,,,,チョウ、は-る,
1401,彫 ,,,,チョウ、ほ-る,
1402,眺 ,,,,チョウ、なが-める,
1403,釣 ,,,,チョウ、つ-る,
1404,頂 ,,,,チョウ、いただ-く、いただき,
1405,鳥 ,,,,チョウ、とり,
1406,朝 ,,,,チョウ、あさ,
1407,貼 ,,,,チョウ、は-る,
1408,超 ,,,,チョウ、こ-える、こ-す,
1409,腸 ,,,,チョウ,
1410,跳 ,,,,チョウ、は-ねる、と-ぶ,
1411,徴 ,徵 ,,,チョウ,
1412,嘲 [4][8][9] ,,,,チョウ、あざけ-る,
1413,潮 ,,,,チョウ、しお,
1414,澄 ,,,,チョウ、す-む、す-ます,
1415,調 ,,,,チョウ、しら-べる、ととの-う、ととの-える,
1416,聴 ,聽 ,,,チョウ、き-く,
1417,懲 ,懲 [6] ,,,チョウ、こ-りる、こ-らす、こ-らしめる,
1418,直 ,,,,チョク、ジキ、ただ-ちに、なお-す、なお-る,
1419,勅 ,,,,チョク,
1420,捗 [4][8] ,,,,チョク,
1421,沈 ,,,,チン、しず-む、しず-める,
1422,珍 ,,,,チン、めずら-しい,
1423,朕 ,,,,チン,
1424,陳 ,,,,チン,
1425,賃 ,,,,チン,
1426,鎮 ,鎭 ,,,チン、しず-める、しず-まる,
1427,追 ,,,,ツイ、お-う,
1428,椎 ,,,,ツイ,
1429,墜 ,,,,ツイ,
1430,通 ,,,,ツウ、（ツ）、とお-る、とお-す、かよ-う,
1431,痛 ,,,,ツウ、いた-い、いた-む、いた-める,
1432,塚 ,塚 [6] ,,,つか,
1433,漬 ,,,,つ-ける、つ-かる,
1434,坪 ,,,,つぼ,
1435,爪 ,,,,つめ、（つま）,
1436,鶴 ,,,,つる,
1437,低 ,,,,テイ、ひく-い、ひく-める、ひく-まる,
1438,呈 ,,,,テイ,
1439,廷 ,,,,テイ,
1440,弟 ,,,,テイ、（ダイ）、（デ）、おとうと,
1441,定 ,,,,テイ、ジョウ、さだ-める、さだ-まる、さだ-か,
1442,底 ,,,,テイ、そこ,
1443,抵 ,,,,テイ,
1444,邸 ,,,,テイ,
1445,亭 ,,,,テイ,
1446,貞 ,,,,テイ,
1447,帝 ,,,,テイ,
1448,訂 ,,,,テイ,
1449,庭 ,,,,テイ、にわ,
1450,逓 ,遞 ,,,テイ,
1451,停 ,,,,テイ,
1452,偵 ,,,,テイ,
1453,堤 ,,,,テイ、つつみ,
1454,提 ,,,,テイ、さ-げる,
1455,程 ,,,,テイ、ほど,
1456,艇 ,,,,テイ,
1457,締 ,,,,テイ、し-まる、し-める,
1458,諦 [9] ,,,,テイ、あきら-める,
1459,泥 ,,,,デイ、どろ,
1460,的 ,,,,テキ、まと,
1461,笛 ,,,,テキ、ふえ,
1462,摘 ,,,,テキ、つ-む,
1463,滴 ,,,,テキ、しずく、したた-る,
1464,適 ,,,,テキ,
1465,敵 ,,,,テキ、かたき,
1466,溺 [4][8] ,,,,デキ、おぼ-れる,
1467,迭 ,,,,テツ,
1468,哲 ,,,,テツ,
1469,鉄 ,鐵 ,,,テツ,
1470,徹 ,,,,テツ,
1471,撤 ,,,,テツ,
1472,天 ,,,,テン、あめ、（あま）,
1473,典 ,,,,テン,
1474,店 ,,,,テン、みせ,
1475,点 ,點 ,,,テン,
1476,展 ,,,,テン,
1477,添 ,,,,テン、そ-える、そ-う,
1478,転 ,轉 ,,,テン、ころ-がる、ころ-げる、ころ-がす、ころ-ぶ,
1479,塡 [4][8] ,,,,テン,
1480,田 ,,,,デン、た,
1481,伝 ,傳 ,,,デン、つた-わる、つた-える、つた-う,
1482,殿 ,,,,デン、テン、との、どの,
1483,電 ,,,,デン,
1484,斗 ,,,,ト,
1485,吐 ,,,,ト、は-く,
1486,妬 ,,,,ト、ねた-む,
1487,徒 ,,,,ト,
1488,途 ,,,,ト,
1489,都 ,都 [6] ,,,ト、ツ、みやこ,
1490,渡 ,,,,ト、わた-る、わた-す,
1491,塗 ,,,,ト、ぬ-る,
1492,賭 [4][8] ,,,,ト、か-ける,
1493,土 ,,,,ド、ト、つち,
1494,奴 ,,,,ド,
1495,努 ,,,,ド、つと-める,
1496,度 ,,,,ド、（ト）、（タク）、たび,
1497,怒 ,,,,ド、いか-る、おこ-る,
1498,刀 ,,,,トウ、かたな,
1499,冬 ,,,,トウ、ふゆ,
1500,灯 ,燈 ,,,トウ、ひ,
1501,当 ,當 ,,,トウ、あ-たる、あ-てる,
1502,投 ,,,,トウ、な-げる,
1503,豆 ,,,,トウ、（ズ）、まめ,
1504,東 ,,,,トウ、ひがし,
1505,到 ,,,,トウ,
1506,逃 ,,,,トウ、に-げる、に-がす、のが-す、のが-れる,
1507,倒 ,,,,トウ、たお-れる、たお-す,
1508,凍 ,,,,トウ、こお-る、こご-える,
1509,唐 ,,,,トウ、から,
1510,島 ,,,,トウ、しま,
1511,桃 ,,,,トウ、もも,
1512,討 ,,,,トウ、う-つ,
1513,透 ,,,,トウ、す-く、す-かす、す-ける,
1514,党 ,黨 ,,,トウ,
1515,悼 ,,,,トウ、いた-む,
1516,盗 ,盜 ,,,トウ、ぬす-む,
1517,陶 ,,,,トウ,
1518,塔 ,,,,トウ,
1519,搭 ,,,,トウ,
1520,棟 ,,,,トウ、むね、（むな）,
1521,湯 ,,,,トウ、ゆ,
1522,痘 ,,,,トウ,
1523,登 ,,,,トウ、ト、のぼ-る,
1524,答 ,,,,トウ、こた-える、こた-え,
1525,等 ,,,,トウ、ひと-しい,
1526,筒 ,,,,トウ、つつ,
1527,統 ,,,,トウ、す-べる,
1528,稲 ,稻 ,,,トウ、いね、（いな）,
1529,踏 ,,,,トウ、ふ-む、ふ-まえる,
1530,糖 ,,,,トウ,
1531,頭 ,,,,トウ、ズ、（ト）、あたま、かしら,
1532,謄 ,,,,トウ,
1533,藤 ,,,,トウ、ふじ,
1534,闘 ,鬪 ,,,トウ、たたか-う,
1535,騰 ,,,,トウ,
1536,同 ,,,,ドウ、おな-じ,
1537,洞 ,,,,ドウ、ほら,
1538,胴 ,,,,ドウ,
1539,動 ,,,,ドウ、うご-く、うご-かす,
1540,堂 ,,,,ドウ,
1541,童 ,,,,ドウ、わらべ,
1542,道 ,,,,ドウ、（トウ）、みち,
1543,働 ,,,,ドウ、はたら-く,
1544,銅 ,,,,ドウ,
1545,導 ,,,,ドウ、みちび-く,
1546,瞳 ,,,,ドウ、ひとみ,
1547,峠 ,,,,とうげ,
1548,匿 ,,,,トク,
1549,特 ,,,,トク,
1550,得 ,,,,トク、え-る、う-る,
1551,督 ,,,,トク,
1552,徳 ,德 ,,,トク,
1553,篤 ,,,,トク,
1554,毒 ,,,,ドク,
1555,独 ,獨 ,,,ドク、ひと-り,
1556,読 ,讀 ,,,ドク、トク、（トウ）、よ-む,
1557,栃 [3] ,,,,（とち）[7],
1558,凸 ,,,,トツ,
1559,突 ,突 [6] ,,,トツ、つ-く,
1560,届 ,屆 ,,,とど-ける、とど-く,
1561,屯 ,,,,トン,
1562,豚 ,,,,トン、ぶた,
1563,頓 ,,,,トン,
1564,貪 ,,,,ドン、むさぼ-る,
1565,鈍 ,,,,ドン、にぶ-い、にぶ-る,
1566,曇 ,,,,ドン、くも-る,
1567,丼 ,,,,どんぶり、（どん）,
1568,那 ,,,,ナ,
1569,奈 ,,,,ナ,
1570,内 ,內 ,,,ナイ、（ダイ）、うち,
1571,梨 ,,,,なし,
1572,謎 [5][10] ,,,,なぞ,
1573,鍋 ,,,,なべ,
1574,南 ,,,,ナン、（ナ）、みなみ,
1575,軟 ,,,,ナン、やわ-らか、やわ-らかい,
1576,難 ,難 [6] ,,,ナン、かた-い、むずか-しい,
1577,二 ,,,,ニ、ふた、ふた-つ,
1578,尼 ,,,,ニ、あま,
1579,弐 ,貳 ,,,ニ,
1580,匂 ,,,,にお-う,
1581,肉 ,,,,ニク,
1582,虹 ,,,,にじ,
1583,日 ,,,,ニチ、ジツ、ひ、か,
1584,入 ,,,,ニュウ、い-る、い-れる、はい-る,
1585,乳 ,,,,ニュウ、ちち、ち,
1586,尿 ,,,,ニョウ,
1587,任 ,,,,ニン、まか-せる、まか-す,
1588,妊 ,,,,ニン,
1589,忍 ,,,,ニン、しの-ぶ、しの-ばせる,
1590,認 ,,,,ニン、みと-める,
1591,寧 ,,,,ネイ,
1592,熱 ,,,,ネツ、あつ-い,
1593,年 ,,,,ネン、とし,
1594,念 ,,,,ネン,
1595,捻 ,,,,ネン,
1596,粘 ,,,,ネン、ねば-る,
1597,燃 ,,,,ネン、も-える、も-やす、も-す,
1598,悩 ,惱 ,,,ノウ、なや-む、なや-ます,
1599,納 ,,,,ノウ、（ナッ）、（ナ）、（ナン）、（トウ）、おさ-める、おさ-まる,
1600,能 ,,,,ノウ,
1601,脳 ,腦 ,,,ノウ,
1602,農 ,,,,ノウ,
1603,濃 ,,,,ノウ、こ-い,
1604,把 ,,,,ハ,
1605,波 ,,,,ハ、なみ,
1606,派 ,,,,ハ,
1607,破 ,,,,ハ、やぶ-る、やぶ-れる,
1608,覇 ,,,,ハ,
1609,馬 ,,,,バ、うま、（ま）,
1610,婆 ,,,,バ,
1611,罵 ,,,,バ、ののし-る,
1612,拝 ,拜 ,,,ハイ、おが-む,
1613,杯 ,,,,ハイ、さかずき,
1614,背 ,,,,ハイ、せ、せい、そむ-く、そむ-ける,
1615,肺 ,,,,ハイ,
1616,俳 ,,,,ハイ,
1617,配 ,,,,ハイ、くば-る,
1618,排 ,,,,ハイ,
1619,敗 ,,,,ハイ、やぶ-れる,
1620,廃 ,廢 ,,,ハイ、すた-れる、すた-る,
1621,輩 ,,,,ハイ,
1622,売 ,賣 ,,,バイ、う-る、う-れる,
1623,倍 ,,,,バイ,
1624,梅 ,梅 [6] ,,,バイ、うめ,
1625,培 ,,,,バイ、つちか-う,
1626,陪 ,,,,バイ,
1627,媒 ,,,,バイ,
1628,買 ,,,,バイ、か-う,
1629,賠 ,,,,バイ,
1630,白 ,,,,ハク、ビャク、しろ、（しら）、しろ-い,
1631,伯 ,,,,ハク,
1632,拍 ,,,,ハク、（ヒョウ）,
1633,泊 ,,,,ハク、と-まる、と-める,
1634,迫 ,,,,ハク、せま-る,
1635,剝 [4][8] ,,,,ハク、は-がす、は-ぐ、は-がれる、は-げる,
1636,舶 ,,,,ハク,
1637,博 ,,,,ハク、（バク）,
1638,薄 ,,,,ハク、うす-い、うす-める、うす-まる、うす-らぐ、うす-れる,
1639,麦 ,麥 ,,,バク、むぎ,
1640,漠 ,,,,バク,
1641,縛 ,,,,バク、しば-る,
1642,爆 ,,,,バク,
1643,箱 ,,,,はこ,
1644,箸 [4][8] ,,,,はし,
1645,畑 ,,,,はた、はたけ,
1646,肌 ,,,,はだ,
1647,八 ,,,,ハチ、や、や-つ、やっ-つ、（よう）,
1648,鉢 ,,,,ハチ、（ハツ）,
1649,発 ,發 ,,,ハツ、ホツ,
1650,髪 ,髮 ,,,ハツ、かみ,
1651,伐 ,,,,バツ,
1652,抜 ,拔 ,,,バツ、ぬ-く、ぬ-ける、ぬ-かす、ぬ-かる,
1653,罰 ,,,,バツ、バチ,
1654,閥 ,,,,バツ,
1655,反 ,,,,ハン、（ホン）、（タン）、そ-る、そ-らす,
1656,半 ,,,,ハン、なか-ば,
1657,氾 ,,,,ハン,
1658,犯 ,,,,ハン、おか-す,
1659,帆 ,,,,ハン、ほ,
1660,汎 [9] ,,,,ハン,
1661,伴 ,,,,ハン、バン、ともな-う,
1662,判 ,,,,ハン、バン,
1663,坂 ,,,,ハン、さか,
1664,阪 ,,,,ハン,
1665,板 ,,,,ハン、バン、いた,
1666,版 ,,,,ハン,
1667,班 ,,,,ハン,
1668,畔 ,,,,ハン,
1669,般 ,,,,ハン,
1670,販 ,,,,ハン,
1671,斑 ,,,,ハン,
1672,飯 ,飯 [6] ,,,ハン、めし,
1673,搬 ,,,,ハン,
1674,煩 ,,,,ハン、（ボン）、わずら-う、わずら-わす,
1675,頒 ,,,,ハン,
1676,範 ,,,,ハン,
1677,繁 ,繁 [6] ,,,ハン,
1678,藩 ,,,,ハン,
1679,晩 ,晚 ,,,バン,
1680,番 ,,,,バン,
1681,蛮 ,蠻 ,,,バン,
1682,盤 ,,,,バン,
1683,比 ,,,,ヒ、くら-べる,
1684,皮 ,,,,ヒ、かわ,
1685,妃 ,,,,ヒ,
1686,否 ,,,,ヒ、いな,
1687,批 ,,,,ヒ,
1688,彼 ,,,,ヒ、かれ、（かの）,
1689,披 ,,,,ヒ,
1690,肥 ,,,,ヒ、こ-える、こえ、こ-やす、こ-やし,
1691,非 ,,,,ヒ,
1692,卑 ,卑 [6] ,,,ヒ、いや-しい、いや-しむ、いや-しめる,
1693,飛 ,,,,ヒ、と-ぶ、と-ばす,
1694,疲 ,,,,ヒ、つか-れる,
1695,秘 ,祕 ,,,ヒ、ひ-める,
1696,被 ,,,,ヒ、こうむ-る,
1697,悲 ,,,,ヒ、かな-しい、かな-しむ,
1698,扉 ,,,,ヒ、とびら,
1699,費 ,,,,ヒ、つい-やす、つい-える,
1700,碑 ,碑 [6] ,,,ヒ,
1701,罷 ,,,,ヒ,
1702,避 ,,,,ヒ、さ-ける,
1703,尾 ,,,,ビ、お,
1704,眉 ,,,,ビ、（ミ）、まゆ,
1705,美 ,,,,ビ、うつく-しい,
1706,備 ,,,,ビ、そな-える、そな-わる,
1707,微 ,,,,ビ,
1708,鼻 ,,,,ビ、はな,
1709,膝 ,,,,ひざ,
1710,肘 ,,,,ひじ,
1711,匹 ,,,,ヒツ、ひき,
1712,必 ,,,,ヒツ、かなら-ず,
1713,泌 ,,,,ヒツ、ヒ,
1714,筆 ,,,,ヒツ、ふで,
1715,姫 ,姬 ,,,ひめ,
1716,百 ,,,,ヒャク,
1717,氷 ,,,,ヒョウ、こおり、ひ,
1718,表 ,,,,ヒョウ、おもて、あらわ-す、あらわ-れる,
1719,俵 ,,,,ヒョウ、たわら,
1720,票 ,,,,ヒョウ,
1721,評 ,,,,ヒョウ,
1722,漂 ,,,,ヒョウ、ただよ-う,
1723,標 ,,,,ヒョウ,
1724,苗 ,,,,ビョウ、なえ、（なわ）,
1725,秒 ,,,,ビョウ,
1726,病 ,,,,ビョウ、（ヘイ）、や-む、やまい,
1727,描 ,,,,ビョウ、えが-く、か-く,
1728,猫 ,,,,ビョウ、ねこ,
1729,品 ,,,,ヒン、しな,
1730,浜 ,濱 ,,,ヒン、はま,
1731,貧 ,,,,ヒン、ビン、まず-しい,
1732,賓 ,賓 [6] ,,,ヒン,
1733,頻 ,頻 [6] ,,,ヒン,
1734,敏 ,敏 [6] ,,,ビン,
1735,瓶 ,甁 ,,,ビン,
1736,不 ,,,,フ、ブ,
1737,夫 ,,,,フ、（フウ）、おっと,
1738,父 ,,,,フ、ちち,
1739,付 ,,,,フ、つ-ける、つ-く,
1740,布 ,,,,フ、ぬの,
1741,扶 ,,,,フ,
1742,府 ,,,,フ,
1743,怖 ,,,,フ、こわ-い,
1744,阜 ,,,,（フ）[7],
1745,附 ,,,,フ,
1746,訃 ,,,,フ,
1747,負 ,,,,フ、ま-ける、ま-かす、お-う,
1748,赴 ,,,,フ、おもむ-く,
1749,浮 ,,,,フ、う-く、う-かれる、う-かぶ、う-かべる,
1750,婦 ,,,,フ,
1751,符 ,,,,フ,
1752,富 ,,,,フ、（フウ）、と-む、とみ,
1753,普 ,,,,フ,
1754,腐 ,,,,フ、くさ-る、くさ-れる、くさ-らす,
1755,敷 ,,,,フ、し-く,
1756,膚 ,,,,フ,
1757,賦 ,,,,フ,
1758,譜 ,,,,フ,
1759,侮 ,侮 [6] ,,,ブ、あなど-る,
1760,武 ,,,,ブ、ム,
1761,部 ,,,,ブ,
1762,舞 ,,,,ブ、ま-う、まい,
1763,封 ,,,,フウ、ホウ,
1764,風 ,,,,フウ、（フ）、かぜ、（かざ）,
1765,伏 ,,,,フク、ふ-せる、ふ-す,
1766,服 ,,,,フク,
1767,副 ,,,,フク,
1768,幅 ,,,,フク、はば,
1769,復 ,,,,フク,
1770,福 ,福 [6] ,,,フク,
1771,腹 ,,,,フク、はら,
1772,複 ,,,,フク,
1773,覆 ,,,,フク、おお-う、くつがえ-す、くつがえ-る,
1774,払 ,拂 ,,,フツ、はら-う,
1775,沸 ,,,,フツ、わ-く、わ-かす,
1776,仏 ,佛 ,,,ブツ、ほとけ,
1777,物 ,,,,ブツ、モツ、もの,
1778,粉 ,,,,フン、こ、こな,
1779,紛 ,,,,フン、まぎ-れる、まぎ-らす、まぎ-らわす、まぎ-らわしい,
1780,雰 ,,,,フン,
1781,噴 ,,,,フン、ふ-く,
1782,墳 ,,,,フン,
1783,憤 ,,,,フン、いきどお-る,
1784,奮 ,,,,フン、ふる-う,
1785,分 ,,,,ブン、フン、ブ、わ-ける、わ-かれる、わ-かる、わ-かつ,
1786,文 ,,,,ブン、モン、ふみ,
1787,聞 ,,,,ブン、モン、き-く、き-こえる,
1788,丙 ,,,,ヘイ,
1789,平 ,,,,ヘイ、ビョウ、たい-ら、ひら,
1790,兵 ,,,,ヘイ、ヒョウ,
1791,併 ,倂 ,,,ヘイ、あわ-せる,
1792,並 ,,,,ヘイ、なみ、なら-べる、なら-ぶ、なら-びに,
1793,柄 ,,,,ヘイ、がら、え,
1794,陛 ,,,,ヘイ,
1795,閉 ,,,,ヘイ、と-じる、と-ざす、し-める、し-まる,
1796,塀 ,塀 [6] ,,,ヘイ,
1797,幣 ,,,,ヘイ,
1798,弊 ,,,,ヘイ,
1799,蔽 [4][8] ,,,,ヘイ,
1800,餅 [4][10] ,,,,ヘイ、もち,
1801,米 ,,,,ベイ、マイ、こめ,
1802,壁 ,,,,ヘキ、かべ,
1803,璧 ,,,,ヘキ,
1804,癖 ,,,,ヘキ、くせ,
1805,別 ,,,,ベツ、わか-れる,
1806,蔑 ,,,,ベツ、さげす-む,
1807,片 ,,,,ヘン、かた,
1808,辺 ,邊 ,,,ヘン、あた-り、べ,
1809,返 ,,,,ヘン、かえ-す、かえ-る,
1810,変 ,變 ,,,ヘン、か-わる、か-える,
1811,偏 ,,,,ヘン、かたよ-る,
1812,遍 ,,,,ヘン,
1813,編 ,,,,ヘン、あ-む,
1814,弁 ,辨,瓣,辯 ,,
1815,便 ,,,,ベン、ビン、たよ-り,
1816,勉 ,勉 [6] ,,,ベン,
1817,歩 ,步 ,,,ホ、ブ、（フ）、ある-く、あゆ-む,
1818,保 ,,,,ホ、たも-つ,
1819,哺 ,,,,ホ,
1820,捕 ,,,,ホ、と-らえる、と-らわれる、と-る、つか-まえる、つか-まる,
1821,補 ,,,,ホ、おぎな-う,
1822,舗 ,舖 ,,,ホ,
1823,母 ,,,,ボ、はは,
1824,募 ,,,,ボ、つの-る,
1825,墓 ,,,,ボ、はか,
1826,慕 ,,,,ボ、した-う,
1827,暮 ,,,,ボ、く-れる、く-らす,
1828,簿 ,,,,ボ,
1829,方 ,,,,ホウ、かた,
1830,包 ,,,,ホウ、つつ-む,
1831,芳 ,,,,ホウ、かんば-しい,
1832,邦 ,,,,ホウ,
1833,奉 ,,,,ホウ、（ブ）、たてまつ-る,
1834,宝 ,寶 ,,,ホウ、たから,
1835,抱 ,,,,ホウ、だ-く、いだ-く、かか-える,
1836,放 ,,,,ホウ、はな-す、はな-つ、はな-れる、ほう-る,
1837,法 ,,,,ホウ、（ハッ）、（ホッ）,
1838,泡 ,,,,ホウ、あわ,
1839,胞 ,,,,ホウ,
1840,俸 ,,,,ホウ,
1841,倣 ,,,,ホウ、なら-う,
1842,峰 ,,,,ホウ、みね,
1843,砲 ,,,,ホウ,
1844,崩 ,,,,ホウ、くず-れる、くず-す,
1845,訪 ,,,,ホウ、おとず-れる、たず-ねる,
1846,報 ,,,,ホウ、むく-いる,
1847,蜂 ,,,,ホウ、はち,
1848,豊 ,豐 ,,,ホウ、ゆた-か,
1849,飽 ,,,,ホウ、あ-きる、あ-かす,
1850,褒 ,,,,ホウ、ほ-める,
1851,縫 ,,,,ホウ、ぬ-う,
1852,亡 ,,,,ボウ、（モウ）、な-い,
1853,乏 ,,,,ボウ、とぼ-しい,
1854,忙 ,,,,ボウ、いそが-しい,
1855,坊 ,,,,ボウ、（ボッ）,
1856,妨 ,,,,ボウ、さまた-げる,
1857,忘 ,,,,ボウ、わす-れる,
1858,防 ,,,,ボウ、ふせ-ぐ,
1859,房 ,,,,ボウ、ふさ,
1860,肪 ,,,,ボウ,
1861,某 ,,,,ボウ,
1862,冒 ,,,,ボウ、おか-す,
1863,剖 ,,,,ボウ,
1864,紡 ,,,,ボウ、つむ-ぐ,
1865,望 ,,,,ボウ、モウ、のぞ-む,
1866,傍 ,,,,ボウ、かたわ-ら,
1867,帽 ,,,,ボウ,
1868,棒 ,,,,ボウ,
1869,貿 ,,,,ボウ,
1870,貌 ,,,,ボウ,
1871,暴 ,,,,ボウ、（バク）、あば-く、あば-れる,
1872,膨 ,,,,ボウ、ふく-らむ、ふく-れる,
1873,謀 ,,,,ボウ、（ム）、はか-る,
1874,頰 [4][8] ,,,,ほお,
1875,北 ,,,,ホク、きた,
1876,木 ,,,,ボク、モク、き、（こ）,
1877,朴 ,,,,ボク,
1878,牧 ,,,,ボク、まき,
1879,睦 ,,,,ボク,
1880,僕 ,,,,ボク,
1881,墨 ,墨 [6] ,,,ボク、すみ,
1882,撲 ,,,,ボク,
1883,没 ,沒 ,,,ボツ,
1884,勃 ,,,,ボツ,
1885,堀 ,,,,ほり,
1886,本 ,,,,ホン、もと,
1887,奔 ,,,,ホン,
1888,翻 ,,,,ホン、ひるがえ-る、ひるがえ-す,
1889,凡 ,,,,ボン、（ハン）,
1890,盆 ,,,,ボン,
1891,麻 ,,,,マ、あさ,
1892,摩 ,,,,マ,
1893,磨 ,,,,マ、みが-く,
1894,魔 ,,,,マ,
1895,毎 ,每 ,,,マイ,
1896,妹 ,,,,マイ、いもうと,
1897,枚 ,,,,マイ,
1898,昧 ,,,,マイ,
1899,埋 ,,,,マイ、う-める、う-まる、う-もれる,
1900,幕 ,,,,マク、バク,
1901,膜 ,,,,マク,
1902,枕 ,,,,まくら,
1903,又 ,,,,また,
1904,末 ,,,,マツ、バツ、すえ,
1905,抹 ,,,,マツ,
1906,万 ,萬 ,,,マン、バン,
1907,満 ,滿 ,,,マン、み-ちる、み-たす,
1908,慢 ,,,,マン,
1909,漫 ,,,,マン,
1910,未 ,,,,ミ,
1911,味 ,,,,ミ、あじ、あじ-わう,
1912,魅 ,,,,ミ,
1913,岬 ,,,,みさき,
1914,密 ,,,,ミツ,
1915,蜜 ,,,,ミツ,
1916,脈 ,,,,ミャク,
1917,妙 ,,,,ミョウ,
1918,民 ,,,,ミン、たみ,
1919,眠 ,,,,ミン、ねむ-る、ねむ-い,
1920,矛 ,,,,ム、ほこ,
1921,務 ,,,,ム、つと-める、つと-まる,
1922,無 ,,,,ム、ブ、な-い,
1923,夢 ,,,,ム、ゆめ,
1924,霧 ,,,,ム、きり,
1925,娘 ,,,,むすめ,
1926,名 ,,,,メイ、ミョウ、な,
1927,命 ,,,,メイ、ミョウ、いのち,
1928,明 ,,,,メイ、ミョウ、あ-かり、あか-るい、あか-るむ、あか-らむ、あき-らか、あ-ける、あ-く、あ-くる、あ-かす,
1929,迷 ,,,,メイ、まよ-う,
1930,冥 ,,,,メイ、ミョウ,
1931,盟 ,,,,メイ,
1932,銘 ,,,,メイ,
1933,鳴 ,,,,メイ、な-く、な-る、な-らす,
1934,滅 ,,,,メツ、ほろ-びる、ほろ-ぼす,
1935,免 ,免 [6] ,,,メン、まぬか-れる,
1936,面 ,,,,メン、おも、おもて、つら,
1937,綿 ,,,,メン、わた,
1938,麺 ,麵 ,,,メン,
1939,茂 ,,,,モ、しげ-る,
1940,模 ,,,,モ、ボ,
1941,毛 ,,,,モウ、け,
1942,妄 ,,,,モウ、ボウ,
1943,盲 ,,,,モウ,
1944,耗 ,,,,モウ、（コウ）,
